zip_code_prefix,lng,lat,city,state
175,-49.9143891992901,-22.2373549386578,marilia,sp
175,-50.1651278973784,-22.1065201859749,pompeia,sp
175,-50.1583744640811,-22.1125782693619,pompeia,sp
175,-49.9313814045242,-22.2338584540654,marilia,sp
175,-49.9394535081943,-22.2143277310578,marilia,sp
175,-49.9636089852848,-22.1586848798257,marilia,sp
175,-50.1847604440825,-22.0981552840728,pompeia,sp
175,-49.968598940187,-22.2076550641122,marilia,sp
175,-49.8190598758672,-22.2180943590097,vera cruz,sp
175,-49.9154686799438,-22.1740285488158,marilia,sp
175,-49.9333576326678,-22.2277271071326,marilia,sp
175,-50.1901050485925,-22.1005366437409,pompeia,sp
175,-49.9446603862024,-22.2153696253102,marilia,sp
175,-49.9621777985954,-22.2237515864917,marilia,sp
175,-49.9611903733048,-22.194956074384,marilia,sp
175,-49.95678409839,-22.2196134132668,marilia,sp
175,-49.8224035589032,-22.2151770108424,vera cruz,sp
175,-49.9507994753015,-22.1518065328928,marilia,sp
175,-49.9359065137342,-22.2107066086618,marilia,sp
175,-49.9420426902873,-22.2133580205631,marilia,sp
175,-49.9242348075192,-22.2557663710831,marilia,sp
175,-49.9429267749149,-22.2103732739339,marilia,sp
175,-49.9599469170177,-22.1485836422471,marilia,sp
175,-49.9136980807639,-22.2230180035593,marilia,sp
175,-49.9624949547579,-22.1810858592821,marilia,sp
175,-49.923747609719,-22.2420110812197,marilia,sp
175,-49.9415116959432,-22.2140563483179,marilia,sp
175,-49.96254825,-22.2278985,marilia,sp
175,-49.9553056311386,-22.2075804132668,marilia,sp
175,-49.8263065605014,-22.2198552805877,vera cruz,sp
175,-49.9488722724773,-22.216611185905,marilia,sp
175,-49.9284615910324,-22.2478125298344,marilia,sp
175,-49.9588652198716,-22.2133087770173,marilia,sp
175,-49.9298978659472,-22.1873136494604,marilia,sp
176,-50.3063843217208,-22.0677952074069,quintana,sp
176,-50.5178391791753,-21.9245235982725,tupa,sp
176,-50.4957194939946,-21.9308536654066,tupa,sp
176,-50.514680169669,-21.9272783182813,tupa,sp
176,-50.3897288594086,-22.0000043931803,herculandia,sp
176,-50.5053643231972,-21.935168435055,tupa,sp
176,-50.5223347915722,-21.9325512595712,tupa,sp
176,-50.5155095679153,-21.9327241983206,tupa,sp
176,-50.7368506948574,-21.9251558572266,bastos,sp
176,-50.6830608762309,-21.8570320579279,iacri,sp
176,-50.7250316452362,-21.920925248075,bastos,sp
176,-50.5162816646802,-21.9303283374451,tupa,sp
176,-50.5146776894852,-21.9306120475868,tupa,sp
176,-50.5158623101437,-21.9323545298261,tupa,sp
176,-50.7308242590074,-21.9112677869377,bastos,sp
176,-50.4890187369112,-21.9352824981083,tupa,sp
176,-50.5121271375247,-21.9215200598321,tupa,sp
176,-50.4969721393432,-21.9352819386064,tupa,sp
176,-50.5041698741562,-21.9394659611075,tupa,sp
176,-50.5231681361463,-21.922398,tupa,sp
176,-50.5119777669999,-21.9413376048327,tupa,sp
176,-50.5248077963477,-21.9213289568384,tupa,sp
176,-50.5234116038135,-21.9163797305208,tupa,sp
176,-50.4960676111674,-21.9407139881105,tupa,sp
176,-50.4937185854439,-21.9263264225043,tupa,sp
176,-50.5315615347141,-21.9254816236251,tupa,sp
176,-50.7289110849941,-21.9201436718567,bastos,sp
176,-50.7389242447421,-21.9228999318713,bastos,sp
176,-50.510556581122,-21.9425998048142,tupa,sp
176,-50.5008836362214,-21.9344447441454,tupa,sp
176,-50.5127525784813,-21.9222025575095,tupa,sp
176,-50.7285572571885,-21.9245034016027,bastos,sp
176,-50.5223840003354,-21.9365882934498,tupa,sp
176,-50.3867180973951,-21.9988630473485,herculandia,sp
176,-50.7356638283775,-21.9199304443081,bastos,sp
176,-50.5189526194139,-21.9251398904651,tupa,sp
176,-50.7292566268903,-21.914029177512,bastos,sp
176,-50.3933985,-21.994299,herculandia,sp
176,-50.7350390193419,-21.9270234566466,bastos,sp
176,-50.7293837328619,-21.9271785375806,bastos,sp
176,-50.5027863639372,-21.923533079665,tupa,sp
176,-50.7260908786713,-21.9145849032797,bastos,sp
176,-50.4958945705947,-21.9240016516898,tupa,sp
176,-50.7405830394317,-21.9306473869411,bastos,sp
176,-50.7283565630731,-21.9194247191962,bastos,sp
176,-50.2925775443071,-22.0729065140977,quintana,sp
176,-50.5127517143702,-21.9374744937498,tupa,sp
176,-50.5308668386759,-21.9226679633588,tupa,sp
176,-50.5062685597786,-21.942673306076,tupa,sp
176,-50.5172784273758,-21.9295021757617,tupa,sp
177,-51.0253153636576,-21.7221573458184,lucelia,sp
177,-50.86844177873,-21.7952762893756,osvaldo cruz,sp
177,-50.8769616710653,-21.7891581019617,osvaldo cruz,sp
177,-51.0195582639417,-21.729855797914,lucelia,sp
177,-50.7891055225724,-21.779415109061,parapua,sp
177,-51.0159115612764,-21.7143498516514,lucelia,sp
177,-51.0120253296291,-21.724294166133,lucelia,sp
177,-50.8630235222886,-21.8056233120695,osvaldo cruz,sp
177,-50.7162795950251,-21.7305719597509,rinopolis,sp
177,-51.027256520994,-21.7203240720508,lucelia,sp
177,-50.896150474294,-21.7953992787424,osvaldo cruz,sp
177,-50.7131211459419,-21.7207803038178,rinopolis,sp
177,-50.8813754079129,-21.784539918934,osvaldo cruz,sp
177,-50.8936585578039,-21.7933492563325,osvaldo cruz,sp
177,-50.8682310241397,-21.8034987850811,osvaldo cruz,sp
177,-50.871154674192,-21.7973575928773,osvaldo cruz,sp
177,-50.8944259242906,-21.7908745668252,osvaldo cruz,sp
177,-50.8909313304857,-21.7931015109947,osvaldo cruz,sp
177,-50.8548988529925,-21.6238011265586,salmourao,sp
177,-50.7930825071084,-21.7774237863887,parapua,sp
177,-51.0126824670773,-21.7223458504964,lucelia,sp
177,-51.0229031281683,-21.7254616194014,lucelia,sp
177,-50.8640617049173,-21.8016808265805,osvaldo cruz,sp
177,-51.0128270921334,-21.7236609353679,lucelia,sp
177,-50.7943509681692,-21.785230539516,parapua,sp
177,-50.7307095696312,-21.7308134266644,rinopolis,sp
177,-51.0143929092183,-21.7314171502054,lucelia,sp
177,-50.872825469484,-21.800044258564,osvaldo cruz,sp
177,-50.9600004235184,-21.7725641134942,inubia paulista,sp
177,-50.8869424047361,-21.8006616728049,osvaldo cruz,sp
177,-50.8632893786634,-21.804987272195,osvaldo cruz,sp
177,-50.8836022716947,-21.7884691263958,osvaldo cruz,sp
177,-51.0222207946313,-21.7315616981712,lucelia,sp
177,-50.897509835383,-21.7965112414325,osvaldo cruz,sp
177,-50.8865568810374,-21.7941962242883,osvaldo cruz,sp
177,-50.7938097240289,-21.7847852078391,parapua,sp
177,-50.8818838945727,-21.7898620263665,osvaldo cruz,sp
177,-51.0271481058721,-21.7286367727259,lucelia,sp
177,-50.8837376604044,-21.7878027886445,osvaldo cruz,sp
177,-50.9635980124267,-21.7740631788939,inubia paulista,sp
177,-50.858901586359,-21.6277271650181,salmourao,sp
177,-50.7922448823991,-21.7787501957804,parapua,sp
177,-51.0180193142723,-21.736443601755,lucelia,sp
177,-50.8781041720182,-21.8041273477981,osvaldo cruz,sp
177,-50.7255648576948,-21.7310894199056,rinopolis,sp
177,-51.0258482293514,-21.7300580141515,lucelia,sp
177,-50.7850344772287,-21.7835787760944,parapua,sp
177,-50.7932529121313,-21.7817397582794,parapua,sp
177,-50.8689338667935,-21.7928657363473,osvaldo cruz,sp
177,-50.9624253981769,-21.768852476688,inubia paulista,sp
178,-51.0758067222967,-21.6927948480896,adamantina,sp
178,-51.0856025275673,-21.6743293171763,adamantina,sp
178,-51.084687340989,-21.6583090975852,adamantina,sp
178,-51.4262011536724,-21.5125258666002,junqueiropolis,sp
178,-51.4324042569725,-21.5101094513081,junqueiropolis,sp
178,-51.0695493436131,-21.684566046074,adamantina,sp
178,-51.080930736304,-21.688206003267,adamantina,sp
178,-51.0801810347862,-21.6959303491007,adamantina,sp
178,-51.4272438316232,-21.5139623137042,junqueiropolis,sp
178,-51.0710690609522,-21.6994005523585,adamantina,sp
178,-51.3515926992267,-21.5691712674925,irapuru,sp
178,-51.1829147652115,-21.7987585897954,mariapolis,sp
178,-51.0839828687121,-21.6773348186384,adamantina,sp
178,-51.0729125772189,-21.6920735262152,adamantina,sp
178,-51.0721848028504,-21.6955671775534,adamantina,sp
178,-51.35560065274,-21.5653281059172,irapuru,sp
178,-51.3818239408128,-21.6762743803046,flora rica,sp
178,-51.3555144758914,-21.5724934412344,irapuru,sp
178,-51.4340927173184,-21.5213818569407,junqueiropolis,sp
178,-51.2617182991271,-21.5609047612419,pacaembu,sp
178,-51.0728657328057,-21.6761258150475,adamantina,sp
178,-51.0792843273245,-21.6946789984101,adamantina,sp
178,-51.0787350812526,-21.6807482666993,adamantina,sp
178,-51.0654513912629,-21.6871391514428,adamantina,sp
178,-51.0831076726543,-21.6690302298488,adamantina,sp
178,-51.0706538621182,-21.6859218996949,adamantina,sp
178,-51.0807178861104,-21.6931642909923,adamantina,sp
178,-51.426777995227,-21.5162547294135,junqueiropolis,sp
178,-51.4325217104655,-21.5094027402848,junqueiropolis,sp
178,-51.086704722341,-21.6864062911447,adamantina,sp
178,-51.4372466875074,-21.5100241586497,junqueiropolis,sp
178,-51.0817722569151,-21.6744367488505,adamantina,sp
178,-51.0801269652075,-21.6926975972883,adamantina,sp
178,-51.2597910249412,-21.5591820743466,pacaembu,sp
178,-51.078155693046,-21.688377050617,adamantina,sp
178,-51.3476835613811,-21.564375406379,irapuru,sp
178,-51.2610807081163,-21.5602062362059,pacaembu,sp
178,-51.4237127973879,-21.5121633043633,junqueiropolis,sp
178,-51.4362764322869,-21.5040554589668,junqueiropolis,sp
178,-51.3512026536281,-21.5689817059765,irapuru,sp
178,-51.261910435973,-21.566491982695,pacaembu,sp
178,-51.0802542807448,-21.6924483268678,adamantina,sp
178,-51.1698857006601,-21.6160470267874,florida paulista,sp
178,-51.1709194168465,-21.6217728889156,florida paulista,sp
178,-51.0741286657552,-21.6918734143692,adamantina,sp
178,-51.4332694036174,-21.5138281026761,junqueiropolis,sp
178,-51.0850552251948,-21.6929353162672,adamantina,sp
178,-51.0857137621288,-21.6817648882307,adamantina,sp
178,-51.4341170957564,-21.4995064480002,junqueiropolis,sp
178,-51.0702070997849,-21.6787904531811,adamantina,sp
179,-51.56027775,-21.4886925,dracena,sp
179,-51.5286754273164,-21.4881043750146,dracena,sp
179,-51.5781029306352,-21.3796442285621,tupi paulista,sp
179,-51.5203396578247,-21.4769533216088,dracena,sp
179,-51.5371009728514,-21.486262302045,dracena,sp
179,-51.5612533869069,-21.4925798968562,dracena,sp
179,-51.7524443188596,-21.3525552494104,santa mercedes,sp
179,-51.5824982366268,-21.3951296380006,tupi paulista,sp
179,-51.5818416725516,-21.3859083636645,tupi paulista,sp
179,-51.5720788266358,-21.39231016913,tupi paulista,sp
179,-51.8587761356085,-21.3690702540504,panorama,sp
179,-51.537861,-21.4988715,dracena,sp
179,-51.5412899881315,-21.4914240913844,dracena,sp
179,-51.5279085191945,-21.4802085370371,dracena,sp
179,-51.5330805403478,-21.4878081282018,dracena,sp
179,-51.52038975,-21.489966,dracena,sp
179,-51.8622891946794,-21.3552682178353,panorama,sp
179,-51.8355730731372,-21.3114184972549,pauliceia,sp
179,-51.5248424199697,-21.4892083268975,dracena,sp
179,-51.5704773751378,-21.388751569111,tupi paulista,sp
179,-51.8407038805785,-21.314659213423,pauliceia,sp
179,-51.6483977197186,-21.3329242720189,nova guataporanga,sp
179,-51.5324267243049,-21.4877784450291,dracena,sp
179,-51.56304525,-21.3801975,tupi paulista,sp
179,-51.5347245692956,-21.503124,dracena,sp
179,-51.5500168352511,-21.4857427884815,dracena,sp
179,-51.569721119007,-21.3829108385634,tupi paulista,sp
179,-51.5371606336334,-21.4898779008261,dracena,sp
179,-51.5711900550113,-21.3836328471411,tupi paulista,sp
179,-51.8475645,-21.312252,pauliceia,sp
179,-51.5708475539739,-21.2994173259677,monte castelo,sp
179,-51.5810083652045,-21.3935715413266,tupi paulista,sp
179,-51.5162016501895,-21.4841159691053,dracena,sp
179,-51.5850552090413,-21.3832362718758,tupi paulista,sp
179,-51.5353696150649,-21.4802669995477,dracena,sp
179,-51.5223808847192,-21.4890783247068,dracena,sp
179,-51.7062567878935,-21.4839054408702,ouro verde,sp
179,-51.5336793274906,-21.4809561573849,dracena,sp
179,-51.5361443257089,-21.4880060339785,dracena,sp
179,-51.6663129259885,-21.2715821312373,sao joao do pau d alho,sp
179,-51.520796280638,-21.4816445890686,dracena,sp
179,-51.8304274159249,-21.3168497555478,pauliceia,sp
179,-51.5127813496251,-21.480526644885,dracena,sp
179,-51.527699325612,-21.4863494555498,dracena,sp
179,-51.8317893186798,-21.3119857699575,pauliceia,sp
179,-51.5338583236177,-21.4757446783701,dracena,sp
179,-51.8548004788672,-21.3597375296592,panorama,sp
179,-51.5714230856364,-21.3916358378241,tupi paulista,sp
179,-51.8397805763231,-21.3123390558185,pauliceia,sp
179,-51.5311073952131,-21.4884283625618,dracena,sp
180,-47.4719809088234,-23.4736749636447,sorocaba,sp
180,-47.5068534775232,-23.5117327887933,sorocaba,sp
180,-47.5053911840783,-23.5378502742585,sorocaba,sp
180,-47.4657737843499,-23.4252651273877,sorocaba,sp
180,-47.4710401984534,-23.5028291698598,sorocaba,sp
180,-47.423614143632,-23.5052388964741,sorocaba,sp
180,-47.4637516974725,-23.4902896974725,sorocaba,sp
180,-47.4673738565122,-23.4553253474812,sorocaba,sp
180,-47.4838749988405,-23.4507822835944,sorocaba,sp
180,-47.44851040161,-23.4848173724681,sorocaba,sp
180,-47.5102099736372,-23.4773818297156,sorocaba,sp
180,-47.4849973447112,-23.5082544934791,sorocaba,sp
180,-47.4082173386887,-23.4808165061637,sorocaba,sp
180,-47.4567460829823,-23.4807402994691,sorocaba,sp
180,-47.4628108935599,-23.5168670532922,sorocaba,sp
180,-47.4788902836574,-23.4193068126551,sorocaba,sp
180,-47.4975442404928,-23.4683896588955,sorocaba,sp
180,-47.4262595072029,-23.5021458701267,sorocaba,sp
180,-47.4640912416522,-23.4746550084341,sorocaba,sp
180,-47.5118540564278,-23.4283392517387,sorocaba,sp
180,-47.4733129699969,-23.4890829481402,sorocaba,sp
180,-47.4636987454845,-23.5148356722257,sorocaba,sp
180,-47.4169523765399,-23.4239209888859,sorocaba,sp
180,-47.4650417828207,-23.4578976705523,sorocaba,sp
180,-47.4435269737723,-23.5161850335853,sorocaba,sp
180,-47.4535401175486,-23.5052314679439,sorocaba,sp
180,-47.4435946014227,-23.5078022277603,sorocaba,sp
180,-47.4082605322165,-23.4920241416542,sorocaba,sp
180,-47.4741771090747,-23.5434554342434,sorocaba,sp
180,-47.4955135459346,-23.4466978148768,sorocaba,sp
180,-47.4293517114951,-23.498177353598,sorocaba,sp
180,-47.474815867188,-23.4801813250043,sorocaba,sp
180,-47.4598670291419,-23.4284697973917,sorocaba,sp
180,-47.4785164227018,-23.4561888132033,sorocaba,sp
180,-47.4703533964741,-23.4417172209302,sorocaba,sp
180,-47.477490816352,-23.4831939561615,sorocaba,sp
180,-47.4342923294477,-23.5171393585896,sorocaba,sp
180,-47.4726841552888,-23.5066823216861,sorocaba,sp
180,-47.4681576525189,-23.5308084404754,sorocaba,sp
180,-47.5066188197223,-23.4552191843853,sorocaba,sp
180,-47.4860990903399,-23.4981251867967,sorocaba,sp
180,-47.4980364545981,-23.5343695380033,sorocaba,sp
180,-47.4862892946217,-23.4490669838998,sorocaba,sp
180,-47.4898936748514,-23.523621317791,sorocaba,sp
180,-47.416773940123,-23.5022726712279,sorocaba,sp
180,-47.5066655574634,-23.4949759538343,sorocaba,sp
180,-47.4728791275319,-23.4498326128167,sorocaba,sp
180,-47.4609548914417,-23.4981398114111,sorocaba,sp
180,-47.4454671231092,-23.4859076030253,sorocaba,sp
180,-47.4686931947025,-23.4812987082925,sorocaba,sp
181,-47.5953797533198,-23.4942895043308,aracoiaba da serra,sp
181,-47.4895908432869,-23.5585539745009,votorantim,sp
181,-47.1664393488636,-23.5260354554421,mairinque,sp
181,-47.4542012639219,-23.5469319677997,votorantim,sp
181,-47.1925379859303,-23.5589917564386,mairinque,sp
181,-47.4613158956507,-23.5411719019449,votorantim,sp
181,-47.0696553943398,-23.4328120592445,aracariguama,sp
181,-47.7275545932481,-23.8105648860716,pilar do sul,sp
181,-47.5039424534043,-23.5391857755668,votorantim,sp
181,-47.1364302970651,-23.5353695673859,sao roque,sp
181,-47.459260340008,-23.5647837243927,votorantim,sp
181,-47.7231858585494,-23.8088840012307,pilar do sul,sp
181,-47.4441712292401,-23.5406533200127,votorantim,sp
181,-47.0646745974285,-23.4346403904754,aracariguama,sp
181,-47.1842161721834,-23.5496554542038,mairinque,sp
181,-47.445658219805,-23.5453741182411,votorantim,sp
181,-47.4381666474985,-23.5322408037683,votorantim,sp
181,-47.43039957121,-23.5396826605689,votorantim,sp
181,-47.4176332522708,-23.7135279724248,piedade,sp
181,-47.1803028703619,-23.5429912674867,mairinque,sp
181,-47.1255990455273,-23.535291798336,sao roque,sp
181,-47.4557901338692,-23.5619107329051,votorantim,sp
181,-47.464176409256,-23.5415314010618,votorantim,sp
181,-47.4288981226845,-23.5377282145536,votorantim,sp
181,-47.7167291412698,-23.8220921193082,pilar do sul,sp
181,-47.1196189994776,-23.5447561894548,sao roque,sp
181,-47.5765373002667,-23.4968192066098,aracoiaba da serra,sp
181,-47.4139624022137,-23.7154947745785,piedade,sp
181,-47.5852569450036,-23.6673597876662,salto de pirapora,sp
181,-47.2521667714105,-23.5190719993766,aluminio,sp
181,-47.1347948927232,-23.5266847332795,sao roque,sp
181,-47.2176614982069,-23.6624340264778,ibiuna,sp
181,-47.4930336078842,-23.5416715551553,votorantim,sp
181,-47.201576049909,-23.5653433442187,mairinque,sp
181,-47.2135800298532,-23.6582101499333,ibiuna,sp
181,-47.2231304035767,-23.6571781635105,ibiuna,sp
181,-47.6163883221267,-23.5232479195933,aracoiaba da serra,sp
181,-47.132312437417,-23.5355281604247,sao roque,sp
181,-47.4164101454497,-23.4218377626812,sorocaba,sp
181,-47.4160475212682,-23.4199020705883,sorocaba,sp
181,-47.4531992904667,-23.5540761865082,votorantim,sp
181,-47.6225186483508,-23.5062984113962,aracoiaba da serra,sp
181,-47.7290569433633,-23.8101704682413,pilar do sul,sp
181,-47.405205790019,-23.4754180266584,sorocaba,sp
181,-47.2115544617993,-23.6716739849187,ibiuna,sp
181,-47.72157975,-23.8099545,pilar do sul,sp
181,-47.4615291848181,-23.5391635933248,votorantim,sp
181,-47.1312848710831,-23.5169052012234,sao roque,sp
181,-47.133568679343,-23.5294840345431,sao roque,sp
181,-47.158824330036,-23.5381007700524,mairinque,sp
182,-48.0326750237547,-23.5801992644657,itapetininga,sp
182,-48.0348133285731,-23.5745849084413,itapetininga,sp
182,-48.0038094893514,-23.873641381268,sao miguel arcanjo,sp
182,-47.96616348264,-23.2249159307833,cesario lange,sp
182,-48.045593236948,-23.5802049193227,itapetininga,sp
182,-47.8536497917685,-23.3479395246844,tatui,sp
182,-47.8379697148489,-23.3496930435629,tatui,sp
182,-48.606100179338,-23.8001902561982,buri,sp
182,-48.0673572358595,-23.5924432547401,itapetininga,sp
182,-47.8677984160306,-23.3540495038165,tatui,sp
182,-47.8528761845637,-23.3548943965618,tatui,sp
182,-47.8459288008361,-23.3522272876925,tatui,sp
182,-48.0661005132711,-23.595652644651,itapetininga,sp
182,-47.8611487928152,-23.3338471444069,tatui,sp
182,-47.8477723081206,-23.3651213099835,tatui,sp
182,-48.0378550971157,-23.5891120078975,itapetininga,sp
182,-48.0230608122823,-23.5788329493089,itapetininga,sp
182,-47.8524588783353,-23.3482146129615,tatui,sp
182,-47.8450612382263,-23.3620065171618,tatui,sp
182,-48.1828342578562,-23.3714867453729,guarei,sp
182,-48.0675855887642,-23.5847148215153,itapetininga,sp
182,-48.1246537139112,-23.191994537565,porangaba,sp
182,-48.0176698878803,-23.5895582855631,itapetininga,sp
182,-48.064919757614,-23.5990581823472,itapetininga,sp
182,-48.4823664752683,-23.5919016132826,campina do monte alegre,sp
182,-47.8527697823661,-23.3383883068996,tatui,sp
182,-48.0412562606739,-23.5750667617357,itapetininga,sp
182,-48.0595726177098,-23.5986925552337,itapetininga,sp
182,-48.0807190137876,-23.5855961611395,itapetininga,sp
182,-47.8558850951629,-23.3573535366668,tatui,sp
182,-48.0460120129702,-23.5939383764121,itapetininga,sp
182,-47.848415342403,-23.3619902781789,tatui,sp
182,-48.0493112461372,-23.5869497435004,itapetininga,sp
182,-47.8528657708651,-23.3588666008716,tatui,sp
182,-47.8273867384855,-23.2772505751772,tatui,sp
182,-48.0323342076739,-23.5776402812235,itapetininga,sp
182,-48.479952376181,-23.5947024519679,campina do monte alegre,sp
182,-48.0522475781874,-23.5067903472263,itapetininga,sp
182,-47.8531951851114,-23.3426013689037,tatui,sp
182,-48.0004466299958,-23.8836015257997,sao miguel arcanjo,sp
182,-48.057742798262,-23.5912443775845,itapetininga,sp
182,-47.843913129249,-23.3349092949444,tatui,sp
182,-47.8490944610764,-23.38315248013,tatui,sp
182,-47.8582569536043,-23.3562981043897,tatui,sp
182,-48.0654746994649,-23.5930481994649,itapetininga,sp
182,-47.8470553867042,-23.3431277224403,tatui,sp
182,-48.0416503521237,-23.592730317768,itapetininga,sp
182,-47.8604757182674,-23.3575610374494,tatui,sp
182,-47.8642106790597,-23.3592339093717,tatui,sp
182,-48.0446544254481,-23.5783480492175,itapetininga,sp
183,-48.5326706570229,-24.1942216156351,guapiara,sp
183,-48.8451732249987,-24.5051281035643,apiai,sp
183,-48.8409494570969,-24.5164753330465,apiai,sp
183,-48.347265779867,-23.9885227824694,capao bonito,sp
183,-48.5304810777934,-24.1888459912295,guapiara,sp
183,-48.5311059749976,-24.1898519683627,guapiara,sp
183,-48.8445459463791,-24.4908144146874,apiai,sp
183,-48.3499559637482,-24.0076056249638,capao bonito,sp
183,-48.345716031086,-23.9796667395898,capao bonito,sp
183,-48.5297724756561,-24.1832344370894,guapiara,sp
183,-48.3501278525626,-23.9993624106826,capao bonito,sp
183,-48.5336505493386,-24.1803327019118,guapiara,sp
183,-48.3476471342363,-24.0064722501677,capao bonito,sp
183,-48.3553473978261,-24.0012384377727,capao bonito,sp
183,-48.3443652585964,-23.9986011665777,capao bonito,sp
183,-48.5921693931185,-24.5826609102085,iporanga,sp
183,-48.3479946256474,-24.0140508981264,capao bonito,sp
183,-48.3463449782355,-23.9903604782355,capao bonito,sp
183,-48.3487812644108,-24.0084200581115,capao bonito,sp
183,-48.843165433256,-24.5090894725692,apiai,sp
183,-48.5308758517131,-24.1892918652609,guapiara,sp
183,-48.8405539729139,-24.5086172821236,apiai,sp
183,-48.3549013458089,-24.0013132418998,capao bonito,sp
183,-48.3505340322875,-24.0064293358076,capao bonito,sp
183,-48.8383799108981,-24.5082910015374,apiai,sp
183,-48.3488136028978,-24.0053368218398,capao bonito,sp
183,-48.34437458592,-23.9828072232857,capao bonito,sp
183,-48.593465607046,-24.5845687470317,iporanga,sp
183,-48.8446797676092,-24.5112081392003,apiai,sp
183,-48.3488856049587,-24.0027717676083,capao bonito,sp
183,-48.8427095822318,-24.5078316218879,apiai,sp
183,-48.8422990564102,-24.496026499096,apiai,sp
183,-48.3471201065232,-24.0058964154017,capao bonito,sp
183,-48.5342409059261,-24.1799961298637,guapiara,sp
183,-48.843369353595,-24.5003790316242,apiai,sp
183,-48.3427120034011,-23.9840241004824,capao bonito,sp
183,-48.8476301874068,-24.5126621982677,apiai,sp
183,-48.5330680202299,-24.1948730496787,guapiara,sp
183,-48.5365027103995,-24.1949319916241,guapiara,sp
183,-48.3428216581255,-23.9839840890366,capao bonito,sp
183,-48.8401981482255,-24.5061842286378,apiai,sp
183,-48.3444924716876,-24.0049391198857,capao bonito,sp
183,-48.5307841902407,-24.1891360407577,guapiara,sp
183,-48.8399541456423,-24.5063075983138,apiai,sp
183,-48.849562223335,-24.5130775535831,apiai,sp
183,-49.0060716087985,-24.6572255567222,ribeira,sp
183,-49.1703190237392,-24.5716069579335,itapirapua paulista,sp
183,-48.8352866083969,-24.528120702562,apiai,sp
183,-48.337621885163,-24.0050368636418,capao bonito,sp
183,-48.3456931207331,-24.0057816477145,capao bonito,sp
184,-49.3393715790095,-24.1075930954789,itarare,sp
184,-48.9049058389278,-23.9972522886332,itapeva,sp
184,-49.13881048991,-23.8571146491819,itabera,sp
184,-49.1407591285914,-23.8570032840331,itabera,sp
184,-48.8867095476205,-23.9820169860941,itapeva,sp
184,-48.8988457038106,-23.989572391855,itapeva,sp
184,-48.880521794741,-23.9798684388358,itapeva,sp
184,-48.8794744073269,-23.9901710063214,itapeva,sp
184,-49.4827127439215,-23.7059396314534,itaporanga,sp
184,-48.8881861313243,-23.9779118278083,itapeva,sp
184,-48.8860850337541,-23.9745210503247,itapeva,sp
184,-48.9016535172427,-23.9979763974271,itapeva,sp
184,-49.3278415655232,-24.1142973027452,itarare,sp
184,-49.3268138027992,-24.1097173318204,itarare,sp
184,-48.7671457030799,-24.2192782100143,ribeirao branco,sp
184,-49.3354889847865,-24.113224910829,itarare,sp
184,-48.89291993868,-23.9910044419424,itapeva,sp
184,-48.9088157241624,-23.9709995430575,itapeva,sp
184,-48.8911185542358,-23.9870022877331,itapeva,sp
184,-49.1296919121916,-23.859274212282,itabera,sp
184,-48.8740166815102,-23.97566537859,itapeva,sp
184,-48.8725684554784,-23.9896317400805,itapeva,sp
184,-49.1393402143855,-23.8602874700449,itabera,sp
184,-48.8843823599437,-23.9758282869852,itapeva,sp
184,-48.8627232968346,-23.9754132099863,itapeva,sp
184,-48.8744984136731,-23.9806231624877,itapeva,sp
184,-48.8888677123491,-23.9838178622007,itapeva,sp
184,-48.8914897275551,-23.9909104552511,itapeva,sp
184,-49.3224713971248,-24.110658853265,itarare,sp
184,-48.8781443073077,-23.9879172261914,itapeva,sp
184,-49.4319561448368,-23.8253435645972,riversul,sp
184,-48.8746969075142,-23.9758343936127,itapeva,sp
184,-49.3408668754416,-24.1132770910533,itarare,sp
184,-48.873769976917,-23.9716593204032,itapeva,sp
184,-48.8769732378498,-23.9752237600886,itapeva,sp
184,-49.3355439729684,-24.1148015087543,itarare,sp
184,-48.8865065850757,-23.9913754117853,itapeva,sp
184,-48.9006962263099,-23.9867138079246,itapeva,sp
184,-48.8826117810713,-23.9977066594793,itapeva,sp
184,-49.3370877091244,-24.1141846540099,itarare,sp
184,-49.3325964214277,-24.1154379999585,itarare,sp
184,-49.3328071900786,-24.1117518299408,itarare,sp
184,-48.8767108472924,-23.9849217916597,itapeva,sp
184,-48.878064374857,-23.9856295272939,itapeva,sp
184,-48.892785120131,-23.9879859650376,itapeva,sp
184,-48.8813850983072,-23.9860774878215,itapeva,sp
184,-49.1423409496606,-23.8619483510807,itabera,sp
184,-48.880380041243,-23.9851249501417,itapeva,sp
184,-48.8757803436275,-23.9833742627566,itapeva,sp
184,-48.8758871554969,-23.9939437614011,itapeva,sp
185,-47.7623132358176,-23.1639393949366,cerquilho,sp
185,-47.8543835481143,-23.0382489879714,laranjal paulista,sp
185,-47.9757435967048,-23.0772395747171,pereiras,sp
185,-47.6688940207534,-23.2867293056306,boituva,sp
185,-47.7409897435041,-23.1563319873635,cerquilho,sp
185,-47.7600690554611,-23.1619490060988,cerquilho,sp
185,-47.8325742101943,-23.0432832169191,laranjal paulista,sp
185,-47.6680830150747,-23.2596856488598,boituva,sp
185,-47.6747866988604,-23.2847708739737,boituva,sp
185,-47.7101463445582,-23.1032309757152,tiete,sp
185,-47.8963985365598,-23.0378612517672,laranjal paulista,sp
185,-47.753768733991,-23.1569287641545,cerquilho,sp
185,-47.7444941588044,-23.1765196892385,cerquilho,sp
